price,district,underground,street,house_number,floor,floors_count,total_meters,rooms_count,residential_complex,url
60000000.0,Марфино,Улица Милашенкова,Ботаническая ,29Ак3,27,31,88.4,3,VERY,https://www.cian.ru/sale/flat/317406158/
21150000.0,Лефортово,Авиамоторная, Крузенштерна,9,2,25,38.5,1,Символ,https://www.cian.ru/sale/flat/315866196/
27800000.0,Чертаново Центральное,Пражская, Красного Маяка,22к2,9,18,81.7,3,,https://www.cian.ru/sale/flat/316874182/
18140000.0,Войковский,Балтийская, Адмирала Макарова,,2,12,40.6,2,Яркий квартал Injoy,https://www.cian.ru/sale/flat/316417044/
70000000.0,Пресненский,Улица 1905 года, Костикова,4к1,5,21,64.76,2,Lucky,https://www.cian.ru/sale/flat/308907057/
25490000.0,Филевский парк,Багратионовская, Василисы Кожиной,14К7,6,12,51.0,2,,https://www.cian.ru/sale/flat/316259476/
23939513.0,Покровское-Стрешнево,Трикотажная,Волоколамское шоссе,,2,26,79.4,3,City Bay,https://www.cian.ru/sale/flat/307960534/
135000000.0,Раменки,Мичуринский проспект, Сергея Бондарчука,6,5,12,97.0,3,Река,https://www.cian.ru/sale/flat/315813833/
60000000.0,Тверской,Белорусская,Новолесная ,4,2,5,90.0,3,Лесной дом,https://www.cian.ru/sale/flat/314097528/
167425000.0,Мещанский,Сухаревская,Малая Сухаревская площадь,,3,9,92.5,1,PHANTOM,https://www.cian.ru/sale/flat/310064491/
71000000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,27,41,79.0,3,Hide,https://www.cian.ru/sale/flat/316610272/
37900000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к3зд6,11,36,53.0,2,Сердце Столицы,https://www.cian.ru/sale/flat/317331521/
460495000.0,Арбат,Арбатская,Никитский бульвар,6/20,5,8,156.1,3,Никитский-6,https://www.cian.ru/sale/flat/316491842/
145000000.0,Пресненский,Улица 1905 года, Костикова,4к1,18,21,121.5,3,Lucky,https://www.cian.ru/sale/flat/316927159/
36500000.0,Хорошевский,Зорге, Зорге,9к2,20,23,62.0,2,Рихард,https://www.cian.ru/sale/flat/316245416/
17966204.0,Кунцево,Кунцевская,48-й кв-л,к4.1,2,30,35.26,1,Среда на Кутузовском ЖК,https://www.cian.ru/sale/flat/304753829/
71000000.0,Раменки,Кутузовская,1-й Сетуньский проезд,6С6,27,41,79.0,3,Hide,https://www.cian.ru/sale/flat/312677884/
198000000.0,Пресненский,Улица 1905 года, Костикова,4к3,14,21,135.0,3,Lucky,https://www.cian.ru/sale/flat/316381093/
20390100.0,Очаково-Матвеевское,Аминьевская,Очаково мкр,к5.1,6,13,51.1,2,Среда на Лобачевского ЖК,https://www.cian.ru/sale/flat/315993078/
11500000.0,Соколиная гора,Соколиная гора,Окружной проезд,34К3,8,9,31.9,1,,https://www.cian.ru/sale/flat/304424222/
168645749.0,Арбат,Смоленская, Новый Арбат,29,5,17,211.8,2,,https://www.cian.ru/sale/flat/317768740/
,Даниловский,Тульская,,,8,41,42.9,1,Мангазея на Тульской ЖК,https://www.cian.ru/sale/flat/317196243/
125000000.0,Пресненский,Краснопресненская,Рочдельская ,12С1,7,7,145.3,3,,https://www.cian.ru/sale/flat/317528283/
23000000.0,Филевский парк,Фили,Большая Филевская ,3к2,17,20,38.2,1,Западный порт,https://www.cian.ru/sale/flat/317731050/
310000000.0,Мещанский,Трубная,Звонарский переулок,3,7,10,124.0,3,Zvonarsky Deluxe,https://www.cian.ru/sale/flat/309829189/
34000000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к3,23,36,57.0,2,Сердце Столицы,https://www.cian.ru/sale/flat/313841030/
299860000.0,Хамовники,Фрунзенская,Фрунзенская набережная,30,5,12,123.3,3,Клубный квартал ,https://www.cian.ru/sale/flat/316419359/
44950000.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,22,41,74.2,3,Hide,https://www.cian.ru/sale/flat/316585431/
21500000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к5,13,41,43.1,1,Сердце Столицы,https://www.cian.ru/sale/flat/317810772/
42500000.0,Раменки,Аминьевская, Василия Ланового,1к2,34,43,97.3,3,Огни,https://www.cian.ru/sale/flat/313328137/
19209600.0,Покровское-Стрешнево,Тушинская,Вишневая ,7С128,2,36,52.2,2,Мультиквартал CITYZEN,https://www.cian.ru/sale/flat/315963682/
11000000.0,Котловка,Крымская,Большая Черемушкинская ,9К3,6,16,34.5,1,,https://www.cian.ru/sale/flat/316318288/
32708520.0,Кунцево,Кунцевская,48-й кв-л,к4.1,9,30,72.3,3,Среда на Кутузовском ЖК,https://www.cian.ru/sale/flat/304761156/
104990000.0,Якиманка,Добрынинская,Погорельский переулок,5С2,4,8,130.0,3,,https://www.cian.ru/sale/flat/315480687/
441691249.0,Хамовники,Парк Культуры,переулок Хилков,1,2,8,202.4,3,Парк Палас,https://www.cian.ru/sale/flat/315453056/
26992673.0,Хорошевский,Зорге,,,5,43,64.1,3,Инди Тауэрс ЖК,https://www.cian.ru/sale/flat/317006194/
49900000.0,Очаково-Матвеевское,Матвеевская,Нежинская ,8К2,6,9,114.0,3,Нежинский ковчег,https://www.cian.ru/sale/flat/306593196/
17300000.0,Мещанский,Проспект Мира,Банный переулок,8,5,5,43.1,2,,https://www.cian.ru/sale/flat/317314844/
39710520.0,Покровское-Стрешнево,Спартак,,,2,13,74.7,3,Клубный Город на Реке Примавера ЖК,https://www.cian.ru/sale/flat/309288293/
95000000.0,Тверской,Новослободская,Краснопролетарская ,7,7,18,155.0,3,Ласточкино гнездо,https://www.cian.ru/sale/flat/317615927/
40000000.0,Фили-Давыдково,Кунцевская, Ивана Франко,6,9,9,80.0,3,MainStreet,https://www.cian.ru/sale/flat/316412702/
15700000.0,Ново-Переделкино,Новопеределкино,шоссе Боровское (дублер),,15,31,39.0,2,РОДИНА ПЕРЕДЕЛКИНО,https://www.cian.ru/sale/flat/315270936/
31000000.0,Левобережный,Беломорская,Ленинградское шоссе,69к2,10,20,61.0,2,Aquatoria,https://www.cian.ru/sale/flat/313942680/
35349300.0,Раменки,Кутузовская,1-й Сетуньский проезд,8,2,41,54.3,1,Hide,https://www.cian.ru/sale/flat/309280990/
35500000.0,Раменки,Аминьевская, Василия Ланового,3,11,26,75.0,2,Событие,https://www.cian.ru/sale/flat/317041390/
,Головинский,Коптево,Михалковская ,48,2,15,37.0,1,Михалковский,https://www.cian.ru/sale/flat/307196660/
170000000.0,Красносельский,Лубянка,Милютинский переулок,3,4,8,134.0,3,,https://www.cian.ru/sale/flat/316826365/
,Левобережный,Беломорская,,,18,24,68.8,2,Мангазея на Речном ЖК,https://www.cian.ru/sale/flat/316982441/
11900000.0,Западное Дегунино,Грачёвская,Ангарская ,22К5,11,17,38.1,1,,https://www.cian.ru/sale/flat/315394969/
56700000.0,Замоскворечье,Новокузнецкая,Большая Татарская ,,2,19,54.0,1,Татарская 35,https://www.cian.ru/sale/flat/317175223/
128000000.0,Пресненский,Улица 1905 года, Климашкина,17С2,7,10,177.7,3,Панорама,https://www.cian.ru/sale/flat/313380614/
30500000.0,Дорогомилово,Москва-Сити,Кутузовский проспект,23К1,6,9,52.0,2,,https://www.cian.ru/sale/flat/315007950/
36658000.0,Басманный,Бауманская, Фридриха Энгельса,56С9,14,27,71.5,2,Дом 56,https://www.cian.ru/sale/flat/315839096/
111500000.0,Якиманка,Третьяковская,Лаврушинский переулок,17С2,5,9,92.1,3,,https://www.cian.ru/sale/flat/312554751/
100000000.0,Раменки,Ломоносовский проспект,Мосфильмовская ,8,26,34,140.1,3,Дом на Мосфильмовской,https://www.cian.ru/sale/flat/317596817/
276481000.0,Мещанский,Сухаревская,Малая Сухаревская площадь,,5,9,183.1,3,PHANTOM,https://www.cian.ru/sale/flat/310064496/
20900000.0,Хорошевский,Хорошёвская, Зорге,10к1,6,6,53.3,1,,https://www.cian.ru/sale/flat/316184136/
,Левобережный,Беломорская,,,9,12,39.5,1,Мангазея на Речном ЖК,https://www.cian.ru/sale/flat/316982490/
10950000.0,Измайлово,Измайловская,Измайловский проезд,6К2,1,5,43.0,2,,https://www.cian.ru/sale/flat/314588171/
82316160.0,Беговой,Белорусская,Северный ао,,20,36,92.2,3,Слава ЖК,https://www.cian.ru/sale/flat/317213646/
357500000.0,Тверской,Театральная, Большая Дмитровка,7/5С2,5,7,116.8,3,Советник,https://www.cian.ru/sale/flat/300614227/
25400000.0,Можайский,Давыдково, Петра Алексеева,14,21,31,69.3,3,Кутузов Град,https://www.cian.ru/sale/flat/303926631/
247088250.0,Замоскворечье,Новокузнецкая,Космодамианская набережная,4/22С9,2,6,174.55,3,Клубный дом Космо 4/22,https://www.cian.ru/sale/flat/315034859/
200768749.0,Раменки,Ломоносовский проспект,Мосфильмовская ,8,29,53,191.5,3,Дом на Мосфильмовской,https://www.cian.ru/sale/flat/297725946/
11200000.0,Коптево,Коптево,1-й Новомихалковский проезд,6,2,5,31.3,1,,https://www.cian.ru/sale/flat/314215667/
,Крылатское,Крылатское,Крылатская ,23,4,27,45.9,1,Дом Горизонтов,https://www.cian.ru/sale/flat/312659943/
31000000.0,Раменки,Поклонная,проспект Генерала Дорохова,39к1,12,14,49.2,2,Собрание клубных домов West Garden,https://www.cian.ru/sale/flat/314563566/
65000000.0,Пресненский,Баррикадная,Малая Никитская ,16/5,2,9,75.9,3,,https://www.cian.ru/sale/flat/307433320/
22922210.0,Южнопортовый,Волгоградский проспект,Волгоградский проспект,32/5к4,20,29,55.7,2,Метрополия,https://www.cian.ru/sale/flat/313513439/
36000000.0,Раменки,Минская,проспект Генерала Дорохова,39к2Д,1,13,49.5,2,Собрание клубных домов West Garden,https://www.cian.ru/sale/flat/311154592/
10950000.0,Измайлово,Измайловская,Измайловский проезд,6К2,1,5,43.0,2,,https://www.cian.ru/sale/flat/315138788/
34991040.0,Пресненский,Шелепиха,Шмитовский проезд,39к7,12,14,76.2,3,Headliner,https://www.cian.ru/sale/flat/306697779/
36000000.0,Раменки,Минская,проспект Генерала Дорохова,39к2Д,1,13,50.0,2,Собрание клубных домов West Garden,https://www.cian.ru/sale/flat/311152752/
46999000.0,Тверской,Пушкинская,Большой Гнездниковский переулок,10,8,10,49.0,2,,https://www.cian.ru/sale/flat/315335442/
,Соколиная гора,Соколиная гора,,,6,18,102.1,2,Семеновский Парк 2 ЖК,https://www.cian.ru/sale/flat/310459276/
92353624.0,Хамовники,Смоленская,Гагаринский переулок,28,4,8,110.0,3,,https://www.cian.ru/sale/flat/315561813/
37900000.0,Очаково-Матвеевское,Аминьевская,Аминьевское шоссе,4Дк2,6,25,80.0,3,Вестердам,https://www.cian.ru/sale/flat/315100108/
54500112.0,Ростокино,Ростокино,проспект Мира,188Бк3,36,58,144.0,3,Триколор,https://www.cian.ru/sale/flat/313524648/
31900000.0,Хорошево-Мневники,Шелепиха,Шелепихинская набережная,34к5,19,41,43.0,1,Сердце Столицы,https://www.cian.ru/sale/flat/317331040/
